Date,EmpID,Gender,Age,EthnicGroup,FP,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
01 October 2018,43662,M,43,Group D,PT,No,North,19 August 2014,Hourly,Unknown,30-49,43,1.43,0
01 October 2018,43672,F,23,Group D,FT,No,North,03 November 2006,Hourly,Unknown,20-29,2889,96.3,0
01 October 2018,43678,M,60,Group A,FT,No,North,09 April 2007,Hourly,Unknown,50-65,2732,91.07,0
01 October 2018,43682,M,64,Group F,PT,No,North,13 November 2013,Hourly,Unknown,50-65,322,10.73,0
01 October 2018,43690,F,24,Group E,PT,No,North,31 July 2014,Hourly,Unknown,20-29,62,2.07,0
01 October 2018,43708,M,22,Group D,PT,No,North,15 May 2014,Hourly,Unknown,20-29,139,4.63,0
01 October 2018,43712,F,23,Group A,PT,No,North,17 July 2014,Hourly,Unknown,20-29,76,2.53,0
01 October 2018,43728,F,23,Group D,PT,No,North,03 October 2011,Hourly,Unknown,20-29,1094,36.47,0
01 October 2018,43732,F,20,Group G,PT,No,North,27 August 2014,Hourly,Unknown,20-29,35,1.17,0
01 October 2018,43738,M,23,Group D,PT,No,North,22 June 2010,Hourly,Unknown,20-29,1562,52.07,0
01 October 2018,43764,F,20,Group A,PT,No,North,29 May 2014,Hourly,Unknown,20-29,125,4.17,0
01 October 2018,43782,M,20,Group D,PT,Yes,Midwest,22 October 2014,Hourly,Unknown,20-29,0,0,0
01 October 2018,43784,F,21,Group B,PT,No,Midwest,15 August 2013,Hourly,Unknown,20-29,412,13.73,0
01 October 2018,43788,F,22,Group E,PT,No,Midwest,23 August 2014,Hourly,Unknown,20-29,39,1.3,0
01 October 2018,43790,F,65,Group D,FT,No,Midwest,01 August 2009,Hourly,Unknown,50-65,1887,62.9,0
01 October 2018,43796,F,26,Group A,FT,No,Midwest,19 March 2014,Hourly,Unknown,20-29,196,6.53,0
01 October 2018,43802,M,58,Group C,PT,No,Midwest,19 March 2014,Hourly,Unknown,50-65,196,6.53,0
01 October 2018,43804,M,33,Group E,FT,No,Midwest,19 March 2014,Hourly,Unknown,30-49,196,6.53,0
01 October 2018,43806,M,21,Group C,PT,No,Midwest,19 March 2014,Hourly,Unknown,20-29,196,6.53,0
01 October 2018,43808,M,62,Group D,PT,No,Midwest,25 March 2014,Hourly,Unknown,50-65,190,6.33,0
01 October 2018,43918,M,50,Group A,PT,No,Midwest,09 March 2010,Hourly,Unknown,50-65,1667,55.57,0
01 October 2018,43926,F,19,Group B,PT,No,Midwest,04 October 2011,Hourly,Unknown,20-29,1093,36.43,0
01 October 2018,43990,M,20,Group A,PT,No,Midwest,19 September 2013,Hourly,Unknown,20-29,377,12.57,0
01 October 2018,44032,F,23,Group A,PT,No,Midwest,28 October 2013,Hourly,Unknown,20-29,338,11.27,0
01 October 2018,44038,M,47,Group G,PT,No,Midwest,12 October 2013,Hourly,Unknown,30-49,354,11.8,0
01 October 2018,44044,M,63,Group A,PT,No,Midwest,13 February 2007,Hourly,Unknown,50-65,2787,92.9,0
01 October 2018,44046,F,22,Group D,PT,No,Midwest,26 March 2014,Hourly,Unknown,20-29,189,6.3,0
01 October 2018,44060,M,57,Group C,PT,No,Midwest,02 August 2014,Hourly,Unknown,50-65,60,2,0
01 October 2018,44062,M,32,Group C,FT,No,Midwest,12 August 2006,Hourly,Unknown,30-49,2972,99.07,0
01 October 2018,44066,M,21,Group C,FT,No,Midwest,26 March 2013,Hourly,Unknown,20-29,554,18.47,0
01 October 2018,44088,M,23,Group F,PT,No,Midwest,16 September 2014,Hourly,Unknown,20-29,15,0.5,0
01 October 2018,44100,M,47,Group G,PT,No,Midwest,15 August 2014,Hourly,Unknown,30-49,47,1.57,0
01 October 2018,44110,M,27,Group D,PT,No,Midwest,24 June 2009,Hourly,Unknown,20-29,1925,64.17,0
01 October 2018,44114,M,20,Group G,PT,No,Midwest,11 July 2013,Hourly,Unknown,20-29,447,14.9,0
01 October 2018,44122,M,23,Group F,PT,Yes,Midwest,09 October 2014,Hourly,Unknown,20-29,0,0,0
01 October 2018,49000,M,36,Group B,PT,Yes,Central,01 October 2014,Hourly,Unknown,30-49,0,0,0
01 October 2018,49036,M,55,Group G,FT,No,Central,13 October 2005,Hourly,Unknown,50-65,3275,109.17,0
01 October 2018,49040,F,48,Group F,PT,No,South,02 June 2010,Hourly,Unknown,30-49,1582,52.73,0
01 October 2018,49044,M,24,Group A,PT,No,Northwest,30 July 2014,Hourly,Unknown,20-29,63,2.1,0
01 October 2018,49142,M,34,Group A,PT,No,Midwest,22 March 2008,Hourly,Unknown,30-49,2384,79.47,0
01 October 2018,49164,F,53,Group A,FT,No,South,17 April 2008,Hourly,Unknown,50-65,2358,78.6,0
01 October 2018,49188,F,51,Group B,FT,No,Midwest,10 March 1981,Hourly,Unknown,50-65,12258,408.6,0
01 October 2018,49216,F,41,Group D,FT,No,Central,15 May 2013,Hourly,Unknown,30-49,504,16.8,0
01 October 2018,49232,M,51,Group E,FT,No,Northwest,05 July 2012,Hourly,Unknown,50-65,818,27.27,0
01 October 2018,49284,F,19,Group A,PT,No,Northwest,02 November 2012,Hourly,Unknown,20-29,698,23.27,0
01 October 2018,49296,M,40,Group F,PT,No,Northwest,06 December 2011,Hourly,Unknown,30-49,1030,34.33,0
01 October 2018,49300,F,22,Group E,PT,No,Northwest,24 September 2014,Hourly,Unknown,20-29,7,0.23,0
01 October 2018,49302,F,22,Group A,PT,No,North,13 December 2007,Hourly,Unknown,20-29,2484,82.8,0
01 October 2018,49356,M,17,Group B,PT,No,West,30 May 2014,Hourly,Unknown,20-29,124,4.13,0
01 October 2018,49368,M,24,Group E,PT,No,West,14 November 2012,Hourly,Unknown,20-29,686,22.87,0
01 October 2018,49376,F,31,Group G,FT,No,West,09 January 2013,Hourly,Unknown,30-49,630,21,0
01 October 2018,49416,M,32,Group E,PT,No,Central,02 November 2011,Hourly,Unknown,30-49,1064,35.47,0
01 October 2018,49420,M,20,Group F,PT,No,Northwest,08 August 2014,Hourly,Unknown,20-29,54,1.8,0
01 October 2018,49438,M,22,Group F,PT,No,Northwest,18 June 2014,Hourly,Unknown,20-29,105,3.5,0
01 October 2018,49444,M,28,Group F,PT,No,South,21 September 2012,Hourly,Unknown,20-29,740,24.67,0
01 October 2018,49550,M,49,Group G,FT,No,West,16 March 2008,Hourly,Unknown,30-49,2390,79.67,0
01 October 2018,49576,F,58,Group E,PT,No,West,01 November 2012,Hourly,Unknown,50-65,699,23.3,0
01 October 2018,49578,F,19,Group A,PT,No,West,10 July 2014,Hourly,Unknown,20-29,83,2.77,0
01 October 2018,49580,M,44,Group B,PT,No,West,31 July 2014,Hourly,Unknown,30-49,62,2.07,0
01 October 2018,49590,F,20,Group C,PT,Yes,West,23 October 2014,Hourly,Unknown,20-29,0,0,0
01 October 2018,49602,F,20,Group D,PT,No,West,26 September 2014,Hourly,Unknown,20-29,5,0.17,0
01 October 2018,49666,F,34,Group A,FT,No,Midwest,26 January 2007,Hourly,Unknown,30-49,2805,93.5,0
01 October 2018,49698,F,35,Group F,PT,Yes,Central,23 October 2014,Hourly,Unknown,30-49,0,0,0
01 October 2018,49700,F,22,Group D,PT,Yes,Northwest,02 October 2014,Hourly,Unknown,20-29,0,0,0
01 October 2018,49716,F,62,Group E,FT,No,Central,27 July 2007,Hourly,Unknown,50-65,2623,87.43,0
01 October 2018,49724,F,20,Group F,PT,No,Northwest,10 June 2014,Hourly,Unknown,20-29,113,3.77,0
01 October 2018,49746,F,21,Group F,PT,No,Northwest,29 August 2014,Hourly,Unknown,20-29,33,1.1,0
01 October 2018,49748,F,52,Group E,FT,No,Northwest,21 November 2001,Hourly,Unknown,50-65,4697,156.57,0
01 October 2018,49776,F,29,Group A,FT,No,North,12 July 2006,Hourly,Unknown,20-29,3003,100.1,0
01 October 2018,49794,F,43,Group G,FT,No,South,18 January 1989,Hourly,Unknown,30-49,9387,312.9,0
01 October 2018,49832,F,30,Group F,FT,No,West,14 July 2004,Hourly,Unknown,30-49,3731,124.37,0
01 October 2018,49848,M,47,Group B,FT,No,West,15 March 2012,Hourly,Unknown,30-49,930,31,0
01 October 2018,49908,F,23,Group F,PT,No,Central,06 December 2013,Hourly,Unknown,20-29,299,9.97,0
01 October 2018,49932,F,23,Group E,PT,No,Central,18 October 2013,Hourly,Unknown,20-29,348,11.6,0
01 October 2018,49960,F,19,Group F,PT,Yes,Northwest,31 October 2014,Hourly,Unknown,20-29,0,0,0
01 October 2018,49966,F,19,Group G,PT,No,Northwest,11 March 2014,Hourly,Unknown,20-29,204,6.8,0
01 October 2018,49976,F,21,Group B,PT,No,West,09 August 2012,Hourly,Unknown,20-29,783,26.1,0
01 October 2018,49984,F,21,Group D,PT,No,Central,04 June 2014,Hourly,Unknown,20-29,119,3.97,0
01 October 2018,50272,M,22,Group F,FT,No,North,20 March 2012,Hourly,Unknown,20-29,925,30.83,0
01 October 2018,50278,F,57,Group F,FT,No,North,13 October 2000,Hourly,Unknown,50-65,5101,170.03,0
01 October 2018,50282,F,55,Group D,PT,No,South,15 October 2002,Hourly,Unknown,50-65,4369,145.63,0
01 October 2018,50294,F,21,Group E,PT,No,Central,19 November 2013,Hourly,Unknown,20-29,316,10.53,0
01 October 2018,50296,F,24,Group A,PT,No,Central,03 September 2014,Hourly,Unknown,20-29,28,0.93,0
01 October 2018,50304,F,32,Group F,FT,No,Central,23 July 2009,Hourly,Unknown,30-49,1896,63.2,0
01 October 2018,50306,F,44,Group C,FT,No,Central,08 November 2005,Hourly,Unknown,30-49,3249,108.3,0
01 October 2018,50312,F,46,Group D,FT,No,Northwest,31 August 2012,Hourly,Unknown,30-49,761,25.37,0
01 October 2018,50318,F,43,Group A,FT,No,Midwest,13 September 2005,Hourly,Unknown,30-49,3305,110.17,0
01 October 2018,50322,F,30,Group G,FT,No,West,01 December 2007,Hourly,Unknown,30-49,2496,83.2,0
01 October 2018,50332,M,23,Group B,PT,No,North,18 December 2012,Hourly,Unknown,20-29,652,21.73,0
01 October 2018,50334,F,20,Group C,PT,Yes,West,02 October 2014,Hourly,Unknown,20-29,0,0,0
01 October 2018,50336,F,30,Group A,FT,No,West,15 September 2005,Hourly,Unknown,30-49,3303,110.1,0
01 October 2018,50340,F,27,Group F,FT,No,Northwest,24 June 2012,Hourly,Unknown,20-29,829,27.63,0
01 October 2018,50342,F,33,Group C,FT,No,Central,01 May 2008,Hourly,Unknown,30-49,2344,78.13,0
01 October 2018,50370,F,28,Group C,FT,No,West,29 May 2014,Hourly,Unknown,20-29,125,4.17,0
01 October 2018,50378,F,36,Group A,FT,No,North,07 September 2012,Hourly,Unknown,30-49,754,25.13,0
01 October 2018,50384,F,23,Group A,PT,No,Midwest,13 September 2011,Hourly,Unknown,20-29,1114,37.13,0
01 October 2018,50386,F,23,Group A,FT,No,North,11 September 2010,Hourly,Unknown,20-29,1481,49.37,0
01 October 2018,50396,F,22,Group A,FT,No,Midwest,11 October 2012,Hourly,Unknown,20-29,720,24,0
01 October 2018,50406,F,22,Group G,PT,No,Central,24 September 2014,Hourly,Unknown,20-29,7,0.23,0
01 October 2018,50418,F,23,Group G,PT,No,Northwest,24 June 2014,Hourly,Unknown,20-29,99,3.3,0
01 October 2018,50426,F,43,Group E,FT,No,Northwest,30 June 2004,Hourly,Unknown,30-49,3745,124.83,0
01 October 2018,50438,F,59,Group G,FT,No,West,29 March 2005,Hourly,Unknown,50-65,3473,115.77,0
01 October 2018,50452,F,21,Group C,PT,No,West,05 June 2014,Hourly,Unknown,20-29,118,3.93,0
01 October 2018,50466,M,21,Group F,PT,No,Northwest,24 September 2014,Hourly,Unknown,20-29,7,0.23,0
01 October 2018,50468,M,30,Group D,PT,No,West,25 July 2014,Hourly,Unknown,30-49,68,2.27,0
01 October 2018,50470,F,58,Group D,FT,No,Midwest,21 November 1974,Hourly,Unknown,50-65,14559,485.3,0
01 October 2018,50472,F,24,Group B,PT,No,West,13 September 2011,Hourly,Unknown,20-29,1114,37.13,0
01 October 2018,50798,M,23,Group B,PT,No,Central,03 September 2014,Hourly,Unknown,20-29,28,0.93,0
01 October 2018,50812,M,22,Group B,PT,No,Northwest,23 February 2013,Hourly,Unknown,20-29,585,19.5,0
01 October 2018,50814,M,61,Group A,PT,No,Northwest,29 August 2014,Hourly,Unknown,50-65,33,1.1,0
01 October 2018,50838,M,25,Group G,FT,No,West,23 April 2010,Hourly,Unknown,20-29,1622,54.07,0
01 October 2018,50850,M,19,Group F,PT,No,Northwest,26 April 2014,Hourly,Unknown,20-29,158,5.27,0
01 October 2018,50854,M,20,Group F,PT,No,Northwest,18 July 2013,Hourly,Unknown,20-29,440,14.67,0
01 October 2018,50858,M,53,Group F,PT,No,Central,19 July 2014,Hourly,Unknown,50-65,74,2.47,0
01 October 2018,50860,M,33,Group E,PT,No,Central,30 April 2014,Hourly,Unknown,30-49,154,5.13,0
01 October 2018,50884,F,57,Group E,FT,No,North,15 April 2005,Hourly,Unknown,50-65,3456,115.2,0
01 October 2018,50984,M,20,Group B,PT,No,West,01 August 2014,Hourly,Unknown,20-29,61,2.03,0
01 October 2018,51010,M,35,Group B,FT,No,West,05 August 2009,Hourly,Unknown,30-49,1883,62.77,0
01 October 2018,51036,M,18,Group D,PT,Yes,West,31 October 2014,Hourly,Unknown,20-29,0,0,0
01 October 2018,51134,M,24,Group B,PT,No,Central,07 August 2013,Hourly,Unknown,20-29,420,14,0
01 October 2018,51146,F,36,Group D,FT,No,Central,24 June 1995,Hourly,Unknown,30-49,7039,234.63,0
01 October 2018,51166,F,24,Group E,PT,No,Central,10 May 2013,Hourly,Unknown,20-29,509,16.97,0
01 October 2018,51170,M,20,Group C,PT,Yes,Central,11 October 2014,Hourly,Unknown,20-29,0,0,0
01 October 2018,51184,F,29,Group C,PT,No,Central,05 March 2014,Hourly,Unknown,20-29,210,7,0
01 October 2018,51230,M,28,Group E,PT,No,Central,03 June 2014,Hourly,Unknown,20-29,120,4,0
01 October 2018,51236,F,71,Group B,FT,No,Central,15 April 2004,Hourly,Unknown,50-65,3821,127.37,0
01 October 2018,51296,M,22,Group C,PT,No,Central,02 July 2014,Hourly,Unknown,20-29,91,3.03,0
01 October 2018,51312,M,28,Group D,FT,No,Northwest,22 September 2004,Hourly,Unknown,20-29,3661,122.03,0
01 October 2018,51314,F,20,Group B,PT,No,Northwest,03 September 2014,Hourly,Unknown,20-29,28,0.93,0
01 October 2018,51316,F,68,Group C,FT,No,Northwest,30 October 2007,Hourly,Unknown,50-65,2528,84.27,0
01 October 2018,51324,M,31,Group B,FT,No,Northwest,18 March 2004,Hourly,Unknown,30-49,3849,128.3,0
01 October 2018,51338,M,46,Group A,FT,No,Northwest,02 November 2012,Hourly,Unknown,30-49,698,23.27,0
01 October 2018,51340,F,23,Group G,PT,No,Northwest,06 June 2013,Hourly,Unknown,20-29,482,16.07,0
01 October 2018,51430,F,21,Group A,PT,No,Northwest,14 August 2014,Hourly,Unknown,20-29,48,1.6,0
01 October 2018,51432,F,20,Group D,PT,No,Northwest,26 August 2014,Hourly,Unknown,20-29,36,1.2,0
01 October 2018,51434,M,26,Group A,PT,No,Northwest,20 August 2014,Hourly,Unknown,20-29,42,1.4,0
01 October 2018,51456,F,19,Group C,PT,Yes,Northwest,24 October 2014,Hourly,Unknown,20-29,0,0,0
01 October 2018,51458,M,19,Group C,PT,No,Northwest,09 May 2014,Hourly,Unknown,20-29,145,4.83,0
01 October 2018,51462,M,38,Group E,PT,Yes,Northwest,17 October 2014,Hourly,Unknown,30-49,0,0,0
01 October 2018,51468,M,42,Group C,PT,No,Northwest,14 May 2014,Hourly,Unknown,30-49,140,4.67,0
01 October 2018,51486,M,67,Group G,PT,No,Northwest,08 August 2014,Hourly,Unknown,50-65,54,1.8,0
01 October 2018,51512,F,19,Group F,PT,Yes,Central,22 October 2014,Hourly,Unknown,20-29,0,0,0
01 October 2018,51548,M,50,Group B,FT,No,Central,14 December 2008,Hourly,Unknown,50-65,2117,70.57,0
01 October 2018,51580,F,22,Group A,PT,Yes,Central,16 October 2014,Hourly,Unknown,20-29,0,0,0
01 October 2018,51598,F,20,Group D,PT,No,Central,06 June 2014,Hourly,Unknown,20-29,117,3.9,0
01 October 2018,51618,M,20,Group F,PT,No,Central,07 May 2014,Hourly,Unknown,20-29,147,4.9,0
01 October 2018,51622,F,41,Group D,FT,No,Central,23 June 1998,Hourly,Unknown,30-49,5944,198.13,0
01 October 2018,51658,F,24,Group E,PT,No,Central,08 July 2014,Hourly,Unknown,20-29,85,2.83,0
01 October 2018,51690,F,21,Group A,PT,No,West,15 November 2013,Hourly,Unknown,20-29,320,10.67,0
01 October 2018,51776,M,26,Group A,PT,No,West,26 June 2013,Hourly,Unknown,20-29,462,15.4,0
01 October 2018,51800,F,23,Group G,PT,Yes,West,16 October 2014,Hourly,Unknown,20-29,0,0,0
01 October 2018,51812,M,60,Group E,PT,No,West,15 November 2013,Hourly,Unknown,50-65,320,10.67,0
01 October 2018,51916,F,57,Group C,FT,No,South,13 May 2003,Hourly,Unknown,50-65,4159,138.63,0
01 October 2018,51922,M,51,Group G,FT,No,South,12 August 2004,Hourly,Unknown,50-65,3702,123.4,0
01 October 2018,51962,M,24,Group G,PT,No,Northwest,18 September 2014,Hourly,Unknown,20-29,13,0.43,0
01 October 2018,51964,F,23,Group A,PT,No,Northwest,04 June 2014,Hourly,Unknown,20-29,119,3.97,0
01 October 2018,51974,F,25,Group E,PT,No,Northwest,02 August 2011,Hourly,Unknown,20-29,1156,38.53,0
01 October 2018,51980,F,21,Group G,PT,No,Northwest,20 June 2014,Hourly,Unknown,20-29,103,3.43,0
01 October 2018,51994,M,58,Group E,PT,No,Northwest,10 November 2004,Hourly,Unknown,50-65,3612,120.4,0
01 October 2018,52004,M,23,Group B,PT,No,Northwest,25 January 2013,Hourly,Unknown,20-29,614,20.47,0
01 October 2018,52010,M,35,Group F,PT,No,Northwest,01 May 2003,Hourly,Unknown,30-49,4171,139.03,0
01 October 2018,52018,M,44,Group F,FT,No,Northwest,10 January 2012,Hourly,Unknown,30-49,995,33.17,0
01 October 2018,52020,M,36,Group E,FT,No,Northwest,06 February 2014,Hourly,Unknown,30-49,237,7.9,0
01 October 2018,52022,M,52,Group E,PT,No,Northwest,03 September 2014,Hourly,Unknown,50-65,28,0.93,0
01 October 2018,52024,M,20,Group E,PT,No,Northwest,15 August 2013,Hourly,Unknown,20-29,412,13.73,0
01 October 2018,52212,M,66,Group E,PT,No,Northwest,13 September 2006,Hourly,Unknown,50-65,2940,98,0
01 October 2018,52238,M,44,Group E,PT,No,Northwest,13 July 2005,Hourly,Unknown,30-49,3367,112.23,0
01 October 2018,52248,M,43,Group B,FT,No,West,16 November 2011,Hourly,Unknown,30-49,1050,35,0
01 October 2018,52290,M,64,Group G,PT,No,West,30 October 2007,Hourly,Unknown,50-65,2528,84.27,0
01 October 2018,52292,M,35,Group D,FT,No,West,07 June 2005,Hourly,Unknown,30-49,3403,113.43,0
01 October 2018,52304,M,22,Group D,PT,No,Northwest,24 October 2013,Hourly,Unknown,20-29,342,11.4,0
01 October 2018,52332,M,61,Group C,PT,No,South,22 January 2002,Hourly,Unknown,50-65,4635,154.5,0
01 October 2018,52372,M,23,Group D,PT,No,Central,11 June 2014,Hourly,Unknown,20-29,112,3.73,0
01 October 2018,52424,M,54,Group C,PT,No,Central,23 May 2013,Hourly,Unknown,50-65,496,16.53,0
01 October 2018,52428,M,54,Group A,PT,Yes,Northwest,10 October 2014,Hourly,Unknown,50-65,0,0,0
01 October 2018,52446,M,24,Group B,PT,No,Northwest,15 February 2013,Hourly,Unknown,20-29,593,19.77,0
01 October 2018,52470,M,30,Group E,FT,No,Northwest,03 September 2014,Hourly,Unknown,30-49,28,0.93,0
01 October 2018,52502,M,54,Group C,PT,No,Central,09 September 2014,Hourly,Unknown,50-65,22,0.73,0
01 October 2018,52536,M,43,Group D,FT,No,Central,25 November 2003,Hourly,Unknown,30-49,3963,132.1,0
01 October 2018,52566,M,57,Group B,FT,No,Central,23 September 2009,Hourly,Unknown,50-65,1834,61.13,0
01 October 2018,52576,M,42,Group C,PT,No,Central,19 October 2012,Hourly,Unknown,30-49,712,23.73,0
01 October 2018,52592,M,58,Group D,PT,No,Northwest,12 September 2014,Hourly,Unknown,50-65,19,0.63,0
01 October 2018,52640,M,52,Group E,PT,No,West,16 September 2014,Hourly,Unknown,50-65,15,0.5,0
01 October 2018,52652,M,47,Group A,FT,No,Northwest,15 November 2013,Hourly,Unknown,30-49,320,10.67,0
01 October 2018,52668,M,22,Group C,PT,No,Central,16 May 2014,Hourly,Unknown,20-29,138,4.6,0
01 October 2018,52682,M,42,Group G,PT,No,Central,04 April 2002,Hourly,Unknown,30-49,4563,152.1,0
01 October 2018,52698,M,51,Group E,PT,No,West,07 May 2013,Hourly,Unknown,50-65,512,17.07,0
01 October 2018,52706,M,19,Group A,PT,Yes,Northwest,24 October 2014,Hourly,Unknown,20-29,0,0,0
01 October 2018,52714,M,56,Group C,PT,No,Northwest,07 August 2014,Hourly,Unknown,50-65,55,1.83,0
01 October 2018,52762,M,21,Group D,PT,No,Central,16 July 2014,Hourly,Unknown,20-29,77,2.57,0
01 October 2018,52764,M,31,Group F,FT,No,Central,06 April 2010,Hourly,Unknown,30-49,1639,54.63,0
01 October 2018,52770,F,20,Group E,PT,No,Northwest,12 July 2012,Hourly,Unknown,20-29,811,27.03,0
01 October 2018,52782,F,19,Group E,PT,No,East,03 January 2014,Hourly,Unknown,20-29,271,9.03,0
01 October 2018,52784,M,22,Group C,PT,Yes,East,21 October 2014,Hourly,Unknown,20-29,0,0,0
01 October 2018,52824,F,38,Group E,FT,No,Northwest,06 March 2014,Salary,Unknown,30-49,209,6.97,0
01 October 2018,52826,M,56,Group C,FT,No,Northwest,01 March 2006,Hourly,Unknown,50-65,3136,104.53,0
01 October 2018,52834,M,23,Group G,FT,No,Northwest,25 January 2012,Salary,Unknown,20-29,980,32.67,0
01 October 2018,52926,F,46,Group A,PT,No,North,11 May 1988,Hourly,Unknown,30-49,9639,321.3,0
01 October 2018,52934,M,27,Group B,PT,No,North,14 April 2007,Hourly,Unknown,20-29,2727,90.9,0
01 October 2018,52954,M,52,Group G,FT,No,North,28 February 1989,Salary,Unknown,50-65,9346,311.53,0
01 October 2018,52960,M,21,Group G,PT,Yes,North,18 October 2014,Hourly,Unknown,20-29,0,0,0
01 October 2018,52968,M,37,Group F,FT,No,North,28 March 2007,Salary,Unknown,30-49,2744,91.47,0
01 October 2018,52970,M,38,Group A,FT,No,North,12 October 1996,Salary,Unknown,30-49,6563,218.77,0
01 October 2018,52980,M,70,Group A,PT,No,North,01 June 2011,Hourly,Unknown,50-65,1218,40.6,0
01 October 2018,52982,M,28,Group G,FT,No,North,29 June 2006,Hourly,Unknown,20-29,3016,100.53,0
01 October 2018,52984,M,46,Group A,FT,No,North,10 November 1988,Hourly,Unknown,30-49,9456,315.2,0
01 October 2018,52986,F,20,Group C,PT,No,North,13 July 2012,Hourly,Unknown,20-29,810,27,0
01 October 2018,52988,F,22,Group B,FT,No,North,26 July 2014,Salary,Unknown,20-29,67,2.23,0
01 October 2018,53004,M,35,Group A,FT,No,North,26 November 1998,Hourly,Unknown,30-49,5788,192.93,0
01 October 2018,53166,M,25,Group A,FT,No,Midwest,25 March 2014,Salary,Unknown,20-29,190,6.33,0
01 October 2018,53176,F,46,Group G,FT,No,Midwest,25 November 1992,Hourly,Unknown,30-49,7980,266,0
01 October 2018,53184,F,38,Group D,FT,No,Midwest,07 May 2014,Salary,Unknown,30-49,147,4.9,0
01 October 2018,53218,M,68,Group C,PT,No,Midwest,15 May 2009,Hourly,Unknown,50-65,1965,65.5,0
01 October 2018,53236,M,49,Group B,FT,No,South,15 May 2014,Hourly,Unknown,30-49,139,4.63,0
01 October 2018,53238,F,19,Group D,PT,No,South,08 May 2014,Hourly,Unknown,20-29,146,4.87,0
01 October 2018,53250,F,45,Group E,FT,No,South,04 May 2010,Salary,Unknown,30-49,1611,53.7,0
